时间,风速(m/s),温度(K),气压(Pa),发电量(kW),温度(°C),气压(kPa),转速(rpm),空气密度(kg/m³),功率密度(W/m²)
2025-09-10 00:06:08.521547+08:00,10.22399,266.71,100375.0,3685.8285249585556,-6.439999999999998,100.375,8.533169904761905,1.3108502052324542,291.00177837980067
2025-09-10 01:06:08.521547+08:00,10.08798,267.45,100479.0,3621.456089559993,-5.699999999999989,100.479,8.382911238095238,1.3085776831497913,285.9194765166582
2025-09-10 02:06:08.521547+08:00,10.81819,268.32,100580.0,3904.6917387850913,-4.829999999999984,100.58,9.189619428571428,1.3056458525584427,308.28136260738125
2025-09-10 03:06:08.521547+08:00,10.27601,269.17,100678.0,3704.9891853140853,-3.9799999999999613,100.678,8.590639619047618,1.3027909486114977,292.51454171120207
2025-09-10 04:06:08.521547+08:00,10.42093,269.88,100775.0,3758.3679415371453,-3.269999999999982,100.775,8.750741714285715,1.3006154624651733,296.72887585166154
2025-09-10 05:06:08.521547+08:00,10.11782,270.33,100878.0,3638.912453441807,-2.819999999999993,100.878,8.415877333333333,1.2997775349536989,287.2976830445134
2025-09-10 06:06:08.521547+08:00,10.35118,270.61,100992.0,3732.676744693656,-2.5399999999999636,100.992,8.67368457142857,1.299899986010166,294.70051671353673
2025-09-10 07:06:08.521547+08:00,8.77281,270.73,101104.0,2787.584750113937,-2.419999999999959,101.104,6.929961523809523,1.3007647589499718,220.08406364392366
2025-09-10 08:06:08.521547+08:00,8.89246,270.54,101195.0,2874.430528758537,-2.609999999999957,101.195,7.062146285714285,1.302849877730767,226.94067020042138
2025-09-10 09:06:08.521547+08:00,7.88564,270.12,101294.0,2148.2209342081305,-3.0299999999999727,101.294,5.949849904761905,1.3061522046034675,169.60531613833336
2025-09-10 10:06:08.521547+08:00,8.94441,269.75,101397.0,2912.1374924074034,-3.3999999999999773,101.397,7.119538666666665,1.3092737479941468,229.91769243702853
2025-09-10 11:06:08.521547+08:00,9.00583,269.39,101487.0,2956.7180835010217,-3.759999999999991,101.487,7.187393142857142,1.3121870639045456,233.43739803418774
2025-09-10 12:06:08.521547+08:00,8.43264,268.92,101558.0,2540.678535976589,-4.229999999999961,101.558,6.5541546666666655,1.3154000213348715,200.59044181087867
2025-09-10 13:06:08.521547+08:00,7.51514,268.39,101620.0,1883.3139823153087,-4.759999999999991,101.62,5.540535619047619,1.3188022145650713,148.6905086306102
2025-09-10 14:06:08.521547+08:00,7.70509,267.83,101689.0,2019.127951308673,-5.319999999999993,101.689,5.750385142857143,1.322457009093025,159.41322843112843
2025-09-10 15:06:08.521547+08:00,6.59428,267.32,101771.0,1284.8352459387427,-5.829999999999984,101.771,4.523204571428572,1.3260484644387187,101.43970045308248
2025-09-10 16:06:08.521547+08:00,6.1539,266.84,101858.0,1048.3535988231417,-6.310000000000002,101.858,4.036689523809524,1.3295694266856115,82.7691140709886
2025-09-10 17:06:08.521547+08:00,6.16128,266.07,101926.0,1051.991316296502,-7.079999999999984,101.926,4.044842666666666,1.3343073517800677,83.05631740853482
2025-09-10 18:06:08.521547+08:00,5.81597,265.34,102023.0,881.7826143010817,-7.810000000000002,102.023,3.6633573333333334,1.3392515959164344,69.61808102803424
2025-09-10 19:06:08.521547+08:00,5.67003,264.82,102062.0,809.8465048075493,-8.329999999999984,102.062,3.50212838095238,1.3423943041718551,63.938615569836514
2025-09-10 20:06:08.521547+08:00,5.01557,264.32,102113.0,549.5654089201854,-8.829999999999984,102.113,2.779105904761905,1.3456056979581235,43.38902644245898
2025-09-10 21:06:08.521547+08:00,4.80285,263.95,102138.0,470.06147341823834,-9.199999999999989,102.138,2.5441009523809526,1.3478218441279628,37.11206958931299
2025-09-10 22:06:08.521547+08:00,4.82017,263.6,102171.0,476.5348100245457,-9.549999999999955,102.171,2.5632354285714287,1.350047489705278,37.62314937822088
2025-09-10 23:06:08.521547+08:00,4.87471,263.84,102191.0,496.9190928483338,-9.310000000000002,102.191,2.623489142857143,1.3490834612831226,39.23251956800361
2025-09-11 00:06:08.521547+08:00,4.4414,265.08,102177.0,359.4739429493623,-8.069999999999993,102.177,2.1447847619047615,1.3425887163418577,28.38101554945226
2025-09-11 01:06:08.521547+08:00,4.58371,266.64,102158.0,392.62024520115756,-6.509999999999991,102.158,2.302003428571428,1.3344855906698299,30.997966619387146
2025-09-11 02:06:08.521547+08:00,4.62585,268.13,102153.0,403.9078602937332,-5.019999999999982,102.153,2.348558095238095,1.3270048944972457,31.88914103061213
2025-09-11 03:06:08.521547+08:00,5.05371,269.22,102142.0,563.8202044262226,-3.92999999999995,102.142,2.8212415238095234,1.3214898899981473,44.51446426861066
2025-09-11 04:06:08.521547+08:00,5.37775,270.02,102135.0,684.9299038435365,-3.1299999999999955,102.135,3.179228571428571,1.3174843583319074,54.07625958025711
2025-09-11 05:06:08.521547+08:00,5.4566,270.65,102127.0,714.4000303682102,-2.5,102.127,3.2663390476190477,1.3143146557595806,56.402970974910005
2025-09-11 06:06:08.521547+08:00,4.63903,271.08,102127.0,408.8338751015352,-2.069999999999993,102.127,2.363118857142857,1.312229827288367,32.278057405774135
2025-09-11 07:06:08.521547+08:00,4.86759,271.24,102099.0,494.25799835428575,-1.9099999999999682,102.099,2.615623238095238,1.3110962047900447,39.022422102817444
2025-09-11 08:06:08.521547+08:00,4.25382,270.79,102065.0,315.7835250139273,-2.359999999999957,102.065,1.937553523809524,1.3128376563077837,24.931590479545818
2025-09-11 09:06:08.521547+08:00,4.67185,269.58,102044.0,421.10032472157076,-3.569999999999993,102.044,2.399377142857143,1.318458949870264,33.24651229445529
2025-09-11 10:06:08.521547+08:00,4.4131,268.67,102032.0,352.8824149209328,-4.479999999999961,102.032,2.11352,1.3227690714365175,27.86060436767194
2025-09-11 11:06:08.521547+08:00,4.33925,267.99,102018.0,335.6815546771335,-5.159999999999968,102.018,2.031933333333333,1.3259435162722855,26.502570241365344
2025-09-11 12:06:08.521547+08:00,4.01109,267.36,102000.0,259.2477794895208,-5.789999999999964,102.0,1.669394666666667,1.3288334343246742,20.468007223237073
2025-09-11 13:06:08.521547+08:00,4.19589,266.79,101987.0,302.2906904313506,-6.359999999999957,101.987,1.873554666666667,1.3315027797553765,23.866310629350277
2025-09-11 14:06:08.521547+08:00,4.22854,266.33,101964.0,309.89540386344305,-6.819999999999993,101.964,1.9096251428571425,1.3335017277494654,24.46671434260564
2025-09-11 15:06:08.521547+08:00,3.76531,265.91,101951.0,202.00163960162627,-7.239999999999952,101.951,1.3978662857142856,1.3354376847858564,15.948337249457307
2025-09-11 16:06:08.521547+08:00,4.33689,265.48,101940.0,335.1318724811232,-7.669999999999959,101.94,2.0293260952380954,1.3374563830991486,26.45917199440417
2025-09-11 17:06:08.521547+08:00,3.89072,265.1,101928.0,231.21165833114395,-8.049999999999955,101.928,1.5364144761904759,1.3392158555337055,18.254512737339645
2025-09-11 18:06:08.521547+08:00,4.70933,264.82,101906.0,435.1084457379909,-8.329999999999984,101.906,2.440783619047618,1.3403424777188089,34.3524747937779
2025-09-11 19:06:08.521547+08:00,3.83444,264.69,101881.0,218.10313545340497,-8.45999999999998,101.881,1.474238476190476,1.3406717944622402,17.21957488184154
2025-09-11 20:06:08.521547+08:00,3.79942,265.31,101862.0,209.94641066345434,-7.839999999999975,101.862,1.4355497142857143,1.337289353000317,16.575589030748016
2025-09-11 21:06:08.521547+08:00,3.985,265.63,101842.0,253.17099622938912,-7.519999999999982,101.842,1.6405714285714286,1.3354160904486934,19.98823592526363
2025-09-11 22:06:08.521547+08:00,3.65392,265.86,101819.0,179.71745318303653,-7.289999999999964,101.819,1.274806857142857,1.3339594698204489,14.188966775859509
2025-09-11 23:06:08.521547+08:00,3.83894,266.38,101787.0,219.15125828478065,-6.769999999999982,101.787,1.4792099047619047,1.33093702689639,17.30232577647092
2025-09-12 00:06:08.521547+08:00,3.83354,267.54,101748.0,217.89351088712993,-5.609999999999957,101.748,1.4732441904761906,1.3246586082617045,17.203024702915673
2025-09-12 01:06:08.521547+08:00,4.75142,268.82,101710.0,450.8395506894626,-4.329999999999984,101.71,2.487283047619048,1.3178588125546606,35.59446950019443
2025-09-12 02:06:08.521547+08:00,4.75556,269.74,101671.0,452.3868724879677,-3.409999999999968,101.671,2.491856761904762,1.3128604019449097,35.71663291394029
2025-09-12 03:06:08.521547+08:00,5.79351,270.23,101630.0,870.7117288740247,-2.919999999999959,101.63,3.638544380952381,1.309951365268228,68.74401775414691
2025-09-12 04:06:08.521547+08:00,5.59545,270.34,101596.0,773.08485586944,-2.8100000000000023,101.596,3.4197352380952375,1.3089802907478223,61.03622737008053
2025-09-12 05:06:08.521547+08:00,5.33622,270.35,101566.0,669.408098459013,-2.7999999999999545,101.566,3.1333478095238094,1.3085453619116876,52.850789393574374
2025-09-12 06:06:08.521547+08:00,6.11007,270.35,101525.0,1026.7491060240357,-2.7999999999999545,101.525,3.9882678095238098,1.3080171304184873,81.063406444342
2025-09-12 07:06:08.521547+08:00,5.37033,270.35,101478.0,682.156684581481,-2.7999999999999545,101.478,3.171031238095238,1.3074115967555504,53.85730969378502
2025-09-12 08:06:08.521547+08:00,5.10533,270.33,101451.0,583.11313950807,-2.819999999999993,101.451,2.8782693333333333,1.307160438337276,46.03767089121033
2025-09-12 09:06:08.521547+08:00,4.23079,270.23,101434.0,310.419465279131,-2.919999999999959,101.434,1.912110857142857,1.3074250396990794,24.508089789920334
2025-09-12 10:06:08.521547+08:00,4.13599,269.82,101418.0,288.3390109648157,-3.329999999999984,101.418,1.807379428571428,1.3092051692497968,22.764804276394738
2025-09-12 11:06:08.521547+08:00,5.40327,269.87,101406.0,694.4679841087191,-3.2799999999999727,101.406,3.207422095238095,1.3088077277348482,54.8293055509805
2025-09-12 12:06:08.521547+08:00,5.81723,269.5,101399.0,882.4036880160463,-3.6499999999999773,101.399,3.664749333333334,1.310514136309031,69.66711574420071
2025-09-12 13:06:08.521547+08:00,5.9634,268.86,101420.0,954.4531681083414,-4.289999999999964,101.42,3.8262323809523813,1.3139057687303537,75.35553198392084
2025-09-12 14:06:08.521547+08:00,6.1498,267.95,101415.0,1046.3326446712742,-5.199999999999989,101.415,4.03216,1.3183030022249895,82.60955666124066
2025-09-12 15:06:08.521547+08:00,5.11939,266.85,101410.0,588.3680536353609,-6.2999999999999545,101.41,2.893802285714286,1.3236720026664008,46.452554368811064
2025-09-12 16:06:08.521547+08:00,5.76299,266.11,101416.0,855.6679433337848,-7.039999999999964,101.416,3.6048270476190476,1.3274314101428633,67.55628796255999
2025-09-12 17:06:08.521547+08:00,5.21492,265.5,101439.0,624.0723172612591,-7.649999999999977,101.439,2.9993401904761905,1.3307829906310327,49.27146038696187
2025-09-12 18:06:08.521547+08:00,5.56248,264.96,101480.0,756.833426994548,-8.189999999999998,101.48,3.3833112380952377,1.3340341613704931,59.7531522970589
2025-09-12 19:06:08.521547+08:00,4.87528,264.54,101518.0,497.13212990754806,-8.609999999999957,101.518,2.6241188571428573,1.3366524890758236,39.24933916844687
2025-09-12 20:06:08.521547+08:00,5.37711,264.14,101536.0,684.6907043384537,-9.009999999999991,101.536,3.178521523809524,1.3389140053944246,54.057374414847125
2025-09-12 21:06:08.521547+08:00,4.62736,263.81,101554.0,404.47222162603856,-9.339999999999975,101.554,2.350226285714286,1.3408265088876394,31.933698217751346
2025-09-12 22:06:08.521547+08:00,4.40407,263.56,101568.0,350.7791817726387,-9.589999999999975,101.568,2.103544,1.3422833692771572,27.694550905782307
2025-09-12 23:06:08.521547+08:00,4.62634,263.93,101603.0,404.09099741481236,-9.21999999999997,101.603,2.3490994285714284,1.340863537867184,31.903599985379156
2025-09-13 00:06:08.521547+08:00,4.71056,265.31,101619.0,435.56815728682227,-7.839999999999975,101.619,2.4421424761904764,1.3340991416086392,34.38876972105024
2025-09-13 01:06:08.521547+08:00,4.94284,267.08,101629.0,522.382627662868,-6.069999999999993,101.629,2.6987565714285715,1.3253881770611873,41.24290444203916
2025-09-13 02:06:08.521547+08:00,5.69859,268.71,101641.0,823.9241756800672,-4.439999999999998,101.641,3.533680380952381,1.317503894952471,65.05006913627564
2025-09-13 03:06:08.521547+08:00,5.98059,269.91,101647.0,962.9263880767794,-3.2399999999999523,101.647,3.8452232380952385,1.3117237977632055,76.02450561162004
2025-09-13 04:06:08.521547+08:00,6.24164,270.76,101641.0,1091.6020176730976,-2.3899999999999864,101.641,4.133621333333333,1.3075287029571523,86.183642639594
2025-09-13 05:06:08.521547+08:00,6.41394,271.41,101643.0,1176.5313836161945,-1.7399999999999523,101.643,4.32397180952381,1.3044229683008777,92.88894549314658
2025-09-13 06:06:08.521547+08:00,5.72651,271.83,101665.0,837.6863805386357,-1.3199999999999932,101.665,3.5645253333333335,1.3026894241953857,66.13661618021757
2025-09-13 07:06:08.521547+08:00,5.8244,272.0,101682.0,885.9378932035794,-1.1499999999999773,101.682,3.6726704761904756,1.3020929374884749,69.94614662905254
2025-09-13 08:06:08.521547+08:00,6.21745,271.75,101701.0,1079.6783881770816,-1.3999999999999773,101.701,4.106897142857143,1.3035343441713394,85.2422539220813
2025-09-13 09:06:08.521547+08:00,5.45253,270.52,101733.0,712.8788710155734,-2.6299999999999955,101.733,3.2618426666666673,1.3098732716633363,56.28287312613085
2025-09-13 10:06:08.521547+08:00,4.96529,269.53,101764.0,530.7732978021055,-3.6200000000000045,101.764,2.7235584761904765,1.3150851250890017,41.905360634936486
2025-09-13 11:06:08.521547+08:00,5.0274,268.85,101776.0,553.9868622719531,-4.2999999999999545,101.776,2.792175238095238,1.3185668255473877,43.738106921834294
2025-09-13 12:06:08.521547+08:00,5.42634,268.21,101765.0,703.0903787685064,-4.939999999999998,101.765,3.232908952380952,1.3215703250146154,55.510056747868816
2025-09-13 13:06:08.521547+08:00,5.5933,267.74,101749.0,772.0250872288269,-5.409999999999968,101.749,3.41736,1.3236821063765885,60.9525570210664
2025-09-13 14:06:08.521547+08:00,4.93223,267.29,101759.0,518.4171483676641,-5.859999999999957,101.759,2.687035047619047,1.3260409227078513,40.929823809226605
2025-09-13 15:06:08.521547+08:00,4.55178,266.94,101765.0,385.1832314220851,-6.2099999999999795,101.765,2.266728380952381,1.3278578589651981,30.410803049272467
2025-09-13 16:06:08.521547+08:00,4.21553,266.6,101771.0,306.8651642998436,-6.5499999999999545,101.771,1.8952521904761905,1.329629690599243,24.227472311688267
2025-09-13 17:06:08.521547+08:00,4.45411,266.33,101778.0,362.43430765753675,-6.819999999999993,101.778,2.158826285714286,1.3310691895853937,28.61474085406101
2025-09-13 18:06:08.521547+08:00,4.86398,266.05,101795.0,492.90876364592737,-7.099999999999966,101.795,2.611635047619047,1.3326926144713827,38.915897966676724
2025-09-13 19:06:08.521547+08:00,4.50564,265.72,101794.0,374.4364786577125,-7.42999999999995,101.794,2.2157546666666663,1.3343345889401625,29.562330543005878
2025-09-13 20:06:08.521547+08:00,5.0558,265.45,101791.0,564.601340310009,-7.699999999999989,101.791,2.8235504761904755,1.3356524304101935,44.57613613690266
2025-09-13 21:06:08.521547+08:00,5.43609,265.25,101779.0,706.7344337287547,-7.899999999999977,101.779,3.243680380952381,1.3365019429564913,55.797760439661666
2025-09-13 22:06:08.521547+08:00,5.47925,264.99,101756.0,722.8654503527868,-8.159999999999968,101.756,3.2913619047619047,1.337510958563672,57.07132878199801
2025-09-13 23:06:08.521547+08:00,5.67003,265.38,101719.0,809.8465048075493,-7.769999999999982,101.719,3.50212838095238,1.3350597405732398,63.938615569836514
2025-09-14 00:06:08.521547+08:00,5.54467,267.0,101652.0,748.0545993250961,-6.149999999999977,101.652,3.3636354285714285,1.326085340033422,59.06005047569052
2025-09-14 01:06:08.521547+08:00,6.58054,268.89,101590.0,1276.0531141094602,-4.259999999999991,101.59,4.508025142857143,1.3159612970329055,100.74633776326071
2025-09-14 02:06:08.521547+08:00,7.46344,270.52,101541.0,1846.3485587988212,-2.6299999999999955,101.541,5.483419428571429,1.3074011567334771,145.7720321173868
2025-09-14 03:06:08.521547+08:00,8.0948,271.79,101495.0,2297.7700247827665,-1.3599999999999568,101.495,6.180921904761904,1.3007025203307574,181.41244471678246
2025-09-14 04:06:08.521547+08:00,7.60283,272.88,101442.0,1946.0122025892138,-0.2699999999999818,101.442,5.637412190476191,1.2948304505032737,153.64062865855155
2025-09-14 05:06:08.521547+08:00,8.44376,273.67,101400.0,2548.749785943392,0.5200000000000387,101.4,6.566439619047618,1.2905581278262697,201.2276792944412
2025-09-14 06:06:08.521547+08:00,7.89633,273.87,101363.0,2155.8642683936478,0.7200000000000273,101.363,5.961659809523809,1.2891450976220618,170.20876901892058
2025-09-14 07:06:08.521547+08:00,8.3961,273.64,101301.0,2514.156640851863,0.4900000000000091,101.301,6.513786666666667,1.2894394651951773,198.49649777766166
2025-09-14 08:06:08.521547+08:00,8.22761,273.09,101252.0,2392.728978307425,-0.060000000000002274,101.252,6.327645333333333,1.2914114138795658,188.90959879262792
2025-09-14 09:06:08.521547+08:00,7.67473,272.4,101237.0,1997.4205962223946,-0.75,101.237,5.716844571428571,1.2944908091497793,157.6993996701717
2025-09-14 10:06:08.521547+08:00,6.71878,271.26,101219.0,1364.4113312914083,-1.8899999999999864,101.219,4.660747428571428,1.2996999206946656,107.72235364688207
2025-09-14 11:06:08.521547+08:00,7.00433,270.49,101176.0,1546.9249953271797,-2.659999999999968,101.176,4.976212190476191,1.3028460456563478,122.13208553033157
2025-09-14 12:06:08.521547+08:00,6.85744,269.8,101133.0,1453.0379979179186,-3.349999999999966,101.133,4.813933714285715,1.3056228809916086,114.71956402320531
2025-09-14 13:06:08.521547+08:00,6.70223,269.21,101094.0,1353.8331448449292,-3.9399999999999977,101.094,4.64246361904762,1.3079796891690951,106.88718970826854
2025-09-14 14:06:08.521547+08:00,7.02045,268.7,101030.0,1557.2283406756535,-4.449999999999989,101.03,4.994020952380953,1.3096326508284466,122.94555034546451
2025-09-14 15:06:08.521547+08:00,6.0686,268.23,100990.0,1006.3078941513701,-4.919999999999959,100.99,3.942453333333333,1.311408004325945,79.44954161940392
2025-09-14 16:06:08.521547+08:00,5.91029,267.82,100928.0,928.2744181069608,-5.329999999999984,100.928,3.7675584761904757,1.3126092762698924,73.28867978106432
2025-09-14 17:06:08.521547+08:00,5.8158,267.56,100847.0,881.6988186411268,-5.589999999999975,100.847,3.663169523809524,1.3128303360336393,69.61146523299595
2025-09-14 18:06:08.521547+08:00,6.07913,267.38,100820.0,1011.4982959121414,-5.769999999999982,100.82,3.954086476190476,1.3133624086394389,79.8593317473663
2025-09-14 19:06:08.521547+08:00,6.26788,266.97,100781.0,1104.5361242450467,-6.17999999999995,100.781,4.162610285714286,1.3148705834052112,87.20481006198062
2025-09-14 20:06:08.521547+08:00,6.39362,266.6,100740.0,1166.5153376732824,-6.5499999999999545,100.74,4.301523047619048,1.3161597609433704,92.09816340385935
2025-09-14 21:06:08.521547+08:00,5.4368,266.28,100703.0,706.9997956797062,-6.8700000000000045,100.703,3.2444647619047617,1.3172574632381007,55.818711170038384
2025-09-14 22:06:08.521547+08:00,5.46,265.88,100669.0,715.6707777389636,-7.269999999999982,100.669,3.270095238095238,1.318793785449731,56.503298416150606
2025-09-14 23:06:08.521547+08:00,5.18928,266.27,100632.0,614.4893870888733,-6.8799999999999955,100.632,2.9710140952380955,1.3163781752315817,48.51487344772409
2025-09-15 00:06:08.521547+08:00,5.65575,267.8,100574.0,802.8076693712903,-5.349999999999966,100.574,3.4863523809523813,1.3081030489801833,63.38288878661696
2025-09-15 01:06:08.521547+08:00,6.47269,269.51,100533.0,1207.1191317376945,-3.6399999999999864,100.533,4.388876571428572,1.2992734560228059,95.30389481586091
2025-09-15 02:06:08.521547+08:00,5.79736,270.95,100476.0,872.6094541141925,-2.1999999999999886,100.476,3.642797714285715,1.291635549133115,68.89384605354434
2025-09-15 03:06:08.521547+08:00,5.72564,272.22,100417.0,837.2575439259223,-0.92999999999995,100.417,3.5635641904761908,1.284854708429454,66.10275887619787
2025-09-15 04:06:08.521547+08:00,6.567,273.34,100360.0,1267.398815349018,0.18999999999999773,100.36,4.4930666666666665,1.2788637288123843,100.06306768901136
2025-09-15 05:06:08.521547+08:00,6.6559,273.91,100319.0,1324.2206144482304,0.7600000000000477,100.319,4.591279999999999,1.2756810786367434,104.54923531092929
2025-09-15 06:06:08.521547+08:00,6.45013,274.08,100298.0,1194.3700008737728,0.9300000000000068,100.298,4.3639531428571425,1.2746229531663433,94.29733150748247
2025-09-15 07:06:08.521547+08:00,6.62045,273.86,100258.0,1301.5622029964072,0.7100000000000364,100.258,4.55211619047619,1.2751381535331048,102.76031920072693
2025-09-15 08:06:08.521547+08:00,5.2875,273.2,100242.0,651.1990361345727,0.05000000000001137,100.242,3.079523809523809,1.2780146596474158,51.413156176738724
2025-09-15 09:06:08.521547+08:00,5.53383,272.85,100237.0,743.2646831456424,-0.2999999999999545,100.237,3.3516598095238095,1.2795902125014367,58.68187929461885
2025-09-15 10:06:08.521547+08:00,5.5567,271.76,100242.0,753.9843745560621,-1.3899999999999864,100.242,3.3769257142857145,1.284786594847196,59.52821526575573
2025-09-15 11:06:08.521547+08:00,5.02847,271.15,100232.0,554.3867739445138,-2.0,100.232,2.7933573333333337,1.2875484932559844,43.769680557754135
2025-09-15 12:06:08.521547+08:00,4.55225,270.47,100210.0,385.2927020289175,-2.67999999999995,100.21,2.2672476190476187,1.2905022575290037,30.419445920489302
2025-09-15 13:06:08.521547+08:00,5.52457,269.76,100205.0,739.803765306473,-3.3899999999999864,100.205,3.3414297142857143,1.2938342603025386,58.408634557593004
2025-09-15 14:06:08.521547+08:00,4.86337,269.32,100188.0,492.6807766176451,-3.829999999999984,100.188,2.6109611428571426,1.2957281941236423,38.89789804339532
2025-09-15 15:06:08.521547+08:00,4.64902,269.72,100164.0,412.56762987618964,-3.42999999999995,100.164,2.3741554285714286,1.2934966731240771,32.57284303459574
2025-09-15 16:06:08.521547+08:00,5.37035,270.29,100139.0,682.1641595660149,-2.859999999999957,100.139,3.171053333333334,1.2904467238955992,53.85789985520408
2025-09-15 17:06:08.521547+08:00,5.43183,270.67,100122.0,705.1422620230461,-2.4799999999999613,100.122,3.2389740952380945,1.288416271415037,55.6720560574014
2025-09-15 18:06:08.521547+08:00,5.75384,270.93,100106.0,851.1577651655937,-2.2199999999999704,100.106,3.5947184761904767,1.2869741352858888,67.20020252373233
2025-09-15 19:06:08.521547+08:00,5.42241,271.12,100081.0,701.6215443076067,-2.0299999999999727,100.081,3.2285672380952386,1.285751050456334,55.394090029023104
2025-09-15 20:06:08.521547+08:00,5.35261,271.41,100067.0,675.5338482844967,-1.7399999999999523,100.067,3.1514548571428573,1.2841975656854276,53.33442667649587
2025-09-15 21:06:08.521547+08:00,5.91672,271.61,100057.0,931.443865715864,-1.5399999999999636,100.057,3.7746620952380945,1.2831237076446673,73.5389124992787
2025-09-15 22:06:08.521547+08:00,6.07697,271.87,100046.0,1010.43359811506,-1.2799999999999727,100.046,3.9517001904761906,1.2817556775559014,79.7752722339381
2025-09-15 23:06:08.521547+08:00,5.96688,272.2,100035.0,956.1685145591946,-0.9499999999999886,100.035,3.830076952380952,1.2800609914800798,75.49096119999957
2025-09-16 00:06:08.521547+08:00,6.685,272.65,100038.0,1342.8203259643954,-0.5,100.038,4.623428571428571,1.2779866172810266,106.01771087670893
2025-09-16 01:06:08.521547+08:00,6.50204,273.02,100054.0,1225.8786345899086,-0.12999999999999545,100.054,4.421301333333334,1.276458797570046,96.784986151106
2025-09-16 02:06:08.521547+08:00,6.32458,273.41,100064.0,1132.4844414184279,0.26000000000004775,100.064,4.225250285714286,1.274765414512592,89.41137228947008
2025-09-16 03:06:08.521547+08:00,8.33632,275.67,100076.0,2470.7664139619824,2.5200000000000387,100.076,6.447744,1.2644662432076919,195.0707732482222
2025-09-16 04:06:08.521547+08:00,9.14345,276.5,100100.0,3056.607060158521,3.3500000000000227,100.1,7.3394304761904765,1.2609728890828846,241.32378494856474
2025-09-16 05:06:08.521547+08:00,8.61455,276.51,100107.0,2672.714604453306,3.3600000000000136,100.107,6.7551219047619036,1.2610154626593515,211.01489060897728
2025-09-16 06:06:08.521547+08:00,8.64667,276.49,100098.0,2696.028322882598,3.340000000000032,100.098,6.7906068571428575,1.2609933003636833,212.85554420358423
2025-09-16 07:06:08.521547+08:00,8.52329,276.02,100091.0,2606.475191506326,2.8700000000000045,100.091,6.654301333333332,1.2630521551664198,205.7851880235533
2025-09-16 08:06:08.521547+08:00,7.9362,275.37,100101.0,2184.371259411102,2.2200000000000273,100.101,6.005706666666667,1.2661600281016412,172.45943939768688
2025-09-16 09:06:08.521547+08:00,7.61165,274.85,100120.0,1952.3184895411555,1.7000000000000455,100.12,5.64715619047619,1.2687963106059494,154.13851962270294
2025-09-16 10:06:08.521547+08:00,8.38676,274.46,100148.0,2507.3773715452144,1.3100000000000023,100.148,6.503468190476191,1.2709545761281207,197.9612641358925
2025-09-16 11:06:08.521547+08:00,7.3064,274.36,100171.0,1739.9976708491038,1.2100000000000364,100.171,5.309927619047619,1.2717098134696958,137.37546746005873
2025-09-16 12:06:08.521547+08:00,7.22441,274.29,100198.0,1687.5925042783008,1.1400000000000432,100.198,5.21934819047619,1.2723772223219698,133.23799970616616
2025-09-16 13:06:08.521547+08:00,7.74433,274.37,100233.0,2047.1844932581316,1.2200000000000273,100.233,5.793736,1.2724505487235904,161.62833516959827
2025-09-16 14:06:08.521547+08:00,8.09749,274.4,100251.0,2299.6933708032575,1.25,100.251,6.183893714285714,1.2725399161007886,181.56429581582643
2025-09-16 15:06:08.521547+08:00,7.28454,274.36,100276.0,1726.0255164249334,1.2100000000000364,100.276,5.285777523809523,1.2730428293167406,136.27234457799887
2025-09-16 16:06:08.521547+08:00,8.21167,274.42,100309.0,2381.331901888608,1.2700000000000387,100.309,6.310035428571428,1.2731833437070061,188.0097822429029
2025-09-16 17:06:08.521547+08:00,8.19578,274.44,100354.0,2369.970575395821,1.2900000000000205,100.354,6.292480761904761,1.273661685585151,187.1127882043124
2025-09-16 18:06:08.521547+08:00,8.2636,274.38,100391.0,2418.46177506484,1.2300000000000182,100.391,6.367405714285714,1.2744098984927836,190.94124230734565
2025-09-16 19:06:08.521547+08:00,7.9971,274.17,100413.0,2227.9146693173725,1.0200000000000387,100.413,6.072986666666666,1.2756655224894788,175.8972579596852
2025-09-16 20:06:08.521547+08:00,8.93937,273.9,100446.0,2908.4792999764077,0.75,100.446,7.113970666666667,1.277342675537335,229.62887257037798
2025-09-16 21:06:08.521547+08:00,9.34795,273.36,100491.0,3188.539435288564,0.21000000000003638,100.491,7.565354285714286,1.2804393424114289,251.74004699893922
2025-09-16 22:06:08.521547+08:00,8.62749,273.1,100528.0,2682.106868353525,-0.049999999999954525,100.528,6.769417523809524,1.2821302585062226,211.756424155497
2025-09-16 23:06:08.521547+08:00,8.89158,272.98,100543.0,2873.791796746775,-0.16999999999995907,100.543,7.061174095238094,1.2828852670599318,226.89024133481564
2025-09-17 00:06:08.521547+08:00,8.83829,272.92,100545.0,2835.112218443636,-0.22999999999996135,100.545,7.0023013333333335,1.2831928272603068,223.83642968921805
2025-09-17 01:06:08.521547+08:00,9.58607,273.32,100555.0,3327.8393470693204,0.17000000000001592,100.555,7.82842019047619,1.2814423294497175,262.7379872942776
2025-09-17 02:06:08.521547+08:00,10.12042,273.86,100558.0,3640.4334502947804,0.7100000000000364,100.558,8.418749714285713,1.2789537238223578,287.41776806369654
2025-09-17 03:06:08.521547+08:00,9.69162,273.94,100548.0,3389.5859693121333,0.7900000000000205,100.548,7.945027809523809,1.2784530763549578,267.61297720765305
2025-09-17 04:06:08.521547+08:00,10.6391,275.2,100533.0,3838.727058603007,2.0500000000000114,100.533,8.991767619047618,1.272409844232218,303.07335059237386
